,title,label
6116,destroy() changes dimensions of outer canvas,BUG
6117,Dataseries with only one value => Chart.Js seems to enter infinite loop,BUG
6118,Error when mouseover undefined bar (Version: 1.0.2),BUG
6119,Combo bar and line charts have oddly sized bars,BUG
6120,"labels-show:false does hide the labels, but keeps the space reserved for them",BUG
6121,"v2 On update scale, don't draw the line to last point",BUG
6122,flickering on mouseover in 2.0,BUG
6123,Template caching do not work,BUG
6124,Tooltips not updated in Firefox while scrolling.,BUG
6125,Responsive causes problem with print,BUG
6126,Google chrome Rendering Issue,BUG
6127,"Minified version doesn't work, but regular does.",BUG
6128,Uncaught SyntaxError: Unexpected token ) in ChartJS.min,BUG
6129,Bar charts - Uncaught TypeError: Cannot read property '0' of undefined,BUG
6130,Scaling yAxis issue,BUG
6131,Error toopltip color when mouse hover on the points in radar charts?,BUG
6132,Radar chart labels overlapping,BUG
6133,Wrong color in tooltip for combo bar-line chart,BUG
6134,1.0.2 - devicePixelRatio causes `responsive:true` to result in the wrong size (growing chart),BUG
6135,generateLegend broken?,BUG
6136,Chart.Arc.InRange does not work for custom charts,BUG
6137,v2.0 Line Chart: setLineDash not supported in IE9/10,BUG
6138,2.0.0 null data points not rendering correctly,BUG
6139,Chart.min.js has broken template function,BUG
6140,v2 - Top label for y axis is cut off in Firefox,BUG
6141,v2 Stacked bar chart with line chart - y-axis issue,BUG
6142,Tooltips displaying backgroundColor value instead of data value on bar chart,BUG
6143,Example of Linear Axis calculation for ticks and label skipping,BUG
6144,v2.0 - old docs,BUG
6145,Data in new labels does not show after update(),BUG
6146,V2.0 Scale beginAtZero = false causes a draw issue,BUG
6147,V2.0 Category scale has weird label rotation,BUG
6148,v2.0-dev Legend generating error,BUG
6149,V2.0 Polar area arcs cover scale labels,BUG
6150,Chart overflows the height in some specific dimensions,BUG
6151,Graph fill bug with specific data,BUG
6152,PolarArea scale maximum value problem,BUG
6153,Line chart ylabel displayed to >10 decimal places,BUG
6154,Any way to increase inner padding in charts?,BUG
6155,Y-Legend cut with too many values,BUG
6156,Chart.js' NPM package name,BUG
6157,Documentation doesn’t mention template fields can accept functions too,BUG
6158,Syntax error in 06-Adcanced.md External Tooltips,BUG
6159,Problems with ie 8 ,BUG
6160,Chart does not redraw on resize,BUG
6161,Chart resize on redraw,BUG
6162,Multi-dataset Line chart shows the wrong tooltip in crowded charts,BUG
6163,getPointsAtEvent for Line charts doesn't give correct points,BUG
6164,Line & Radar Tooltip,BUG
6165,Highlight colors for Line graphs are not saved,BUG
6166,Points not drawn in Line Chart,BUG
6167,Minification causes bugs,BUG
6168,Error: IndexSizeError: Index or size is negative or greater than the allowed amount,BUG
6169,When should a chart be initialised?,BUG
6170,Auto set min/max axis values for line graph,BUG
6171,Multiple points are highlighted when hovering over them,BUG
6172,Tooltip not working if values are missing,BUG
6173,Bower main file should point to non-minified js,BUG
6174,Shadow on mobile,BUG
6175,Span tag in Legend,BUG
6176,JS error when the dataset is empty for line charts,BUG
6177,Drawing horizontal lines,BUG
6178,Drawing bug on Chart(ctx).Line(...),BUG
6179,addData() not rendering first items,BUG
6180,when set Empty value (null) in datasets ,BUG
6181,Line Chart has memory leak,BUG
6182,Black canvas or blinking on Android 4.0.3,BUG
6183,CSS Transform/Scale kills hover event locations,BUG
6184,XLabels Improper Update,BUG
6185,Passing a number value as a string causes the chart to silently fail,BUG
6186,Tooltips bigger than canvas.,BUG
6187,Bar Chart negative values,BUG
6188,Responsive in combination with bootstrap collapse,BUG
6189,All but Line chart disappear when responsive set to true,BUG
6190,scaleIntegersOnly: true does not seem to work,BUG
6191,scaleShowLabels does not affect x axis labels,BUG
6192,The mouseover problem of doughnut chart demo ,BUG
6193,mobile browser odd behaviour,BUG
6194,Doughnut chart disappears,BUG
6195,Resize function is only applicable for responsive charts,BUG
6196,Line chart issue with only 1 point,BUG
6197,Doughnut/Pie Chart doesn't update after all values are 0,BUG
6198,Option scaleBeginAtZero set to false is not consistent with a null value in the data,BUG
6199,bezierCurve Bug,BUG
6200,Tool tip is cut off on rightmost point,BUG
6201,Bar chart: addData with tilted labels UI error,BUG
6202,PolarArea rendering off limit,BUG
6203,Support dataset labels,BUG
6204,Cannot live update bar chart using .update() - datasets is undefined,BUG
6205,Adding data to empty chart does not render correctly ,BUG
6206,getDecimalPlaces throws error,BUG
6207,Sparse data linechart error,BUG
6208,line chart datasetStrokeWidth doubling and maxing out scale w/ low-value dataset,BUG
6209,Strange resizing of canvas if zoom factor != 100%,BUG
6210,Tooltips overlap,BUG
6211,Bar chart widths are inconsistent,BUG
6212,Chart not sizing properly when contained in element with padding,BUG
6213,Bar is not displayed,BUG
6214,Unable to hide tooltips,BUG
6215,ToolTip Glitch during chart animate,BUG
6216,Responsive Doughnut chart only grows in chrome,BUG
6217,ToolTip error on Bar Chart,BUG
6218,How do I properly use scaling?,BUG
6219,pointDot option does not work!,BUG
6220,Line Chart with Emtpy Start Value,BUG
6221,Improve calculation of y-axis maximum value,BUG
6222,Possible defect with Pie and Dougnut charts + IE8,BUG
6223,Infinite loop on Bar chart with long label,BUG
6224,Bar charts don't support negative values,BUG
6225,Is it possible to add image to the existing tooltip,DOCUMENTATION
6226,Tooltip after 3.5.0 seems different for stacked bar charts,DOCUMENTATION
6227,get valueOrDefault functionallity,DOCUMENTATION
6228,Chartjs integration with firefox plugin,DOCUMENTATION
6229,Labels swapped in documentation,DOCUMENTATION
6230,Issue using document,DOCUMENTATION
6231,`maxTicksLimit` missing on typings and docs for timescale ,DOCUMENTATION
6232,Radar chart does not work with beginAtZero,DOCUMENTATION
6233,Use cases of getElementsAtEventForMode are not documented,DOCUMENTATION
6234,Documentation search does not include all relevant results,DOCUMENTATION
6235,Tooltip before and after draw hooks not documented and weird behaviour,DOCUMENTATION
6236,Scale hooks are missing from plugin flow charts,DOCUMENTATION
6237,Improve interaction documentation,DOCUMENTATION
6238,Sort order of stacked scales is inconsistent,DOCUMENTATION
6239,Tooltip Title is passed Array of tooltip items of size 0,DOCUMENTATION
6240,Border around or over the shape,DOCUMENTATION
6241,Invalid 'borderWidth' typescript definition,DOCUMENTATION
6242,Typescript type for Tooltip custom positioner,DOCUMENTATION
6243,Defaults tooltip option not working at all,BUG
6244,"Cant run example ""Time Scale - Max Span""",DOCUMENTATION
6245,License link in README,DOCUMENTATION
6246,Types appear to be wrong for data,BUG
6247,Documentation for axis titles is out-of-date,DOCUMENTATION
6248,"我在应用ts项目中时，chart.js中的typescript类型提示是极差的，换而言之, 有typescript跟没有是一样的   这点做得非常差",DOCUMENTATION
6249,Where does 'components' come from in the Custom Tooltip Position example?,DOCUMENTATION
6250,Feeding back `options` members to chart causes callback to be invoked incorrectly,DOCUMENTATION
6251,These chart samples are useless,DOCUMENTATION
6252,Allow passing a function that receives a context for animation axis duration value,DOCUMENTATION
6253,Tooltip Callbacks arguments incorrect,DOCUMENTATION
6254,Line-Chart: Bottom Line Styling,DOCUMENTATION
6255,Missing 'z' property in GridLineOptions,DOCUMENTATION
6256,The grid is truncated and not readable,DOCUMENTATION
6257,Scale Title Configuration: confusing padding description,DOCUMENTATION
6258,Sample Nav Link Broken,DOCUMENTATION
6259,"Tick label 'padding' applies to multiple directions, not just towards axis",BUG
6260,update codepen for responsive example,DOCUMENTATION
6261,Link latest documentation from old documentation,DOCUMENTATION
6262,Legend sort function,DOCUMENTATION
6263,Typo in spanGaps documentation,WONT_FIX
6264,Documentation of 3.x migration for zeroLines is confusing,DOCUMENTATION
6265,PointStyle as HTMLCanvasElement not documented,DOCUMENTATION
6266,Incomplete Examples,DOCUMENTATION
6267,incorrect typings and documentation,DOCUMENTATION
6268,Helpers ,DOCUMENTATION
6269,Can I overwrite the options in the on of datasets,DOCUMENTATION
6270,Documentation samples lack completeness,DOCUMENTATION
6271,Slack link down,DOCUMENTATION
6272,Using draw on a line chart,DOCUMENTATION
6273,Update documentation for v3,DOCUMENTATION
6274,Error message for missing date adapter does not indicate a date-related problem,DOCUMENTATION
6275,Samples - 404 error,DOCUMENTATION
6276,Correct ChartOptions types for a Line chart with Time scale,DOCUMENTATION
6277,"Mouseout, mouseenter, and mouseleave events not always triggering",DOCUMENTATION
6278,How set text above bar on Bar Chart ?,DOCUMENTATION
6279,Documentation should default to current stable version,DOCUMENTATION
6280,Example on your main page is not working.,BUG
6281,HTML Legend example does not work with Pie charts,DOCUMENTATION
6282,Document yAlign/xAlign option for tooltips,DOCUMENTATION
6283,Tick option autoSkip is missing in documentation,DOCUMENTATION
6284,Custom Tooltip documentation is missing padding options,DOCUMENTATION
6285,What happened to support for multiple X axes?,DOCUMENTATION
6286,404 on docs version select,BUG
6287,Not all requirements of decimation plugin are documented,DOCUMENTATION
6288,Document event handling for plugins,DOCUMENTATION
6289,Codepen template is broken,DOCUMENTATION
6290,onclick event scatter _datasetIndex always 0,BUG
6291,Remove next tag from the latest rc 7 release,DOCUMENTATION
6292,Vuepress samples config stays in memory,DOCUMENTATION
6293,Move samples to interactive vue version,ENHANCEMENT
6294,Comparison with Toast UI Chart,DOCUMENTATION
6295,Animation sample in the doc sounds wrongs,DOCUMENTATION
6296,Missing example implementation of HTML legend,DOCUMENTATION
6297,Plugin Core API for v3 is missing,DOCUMENTATION
6298,No information about option's position in the configuration,DOCUMENTATION
6299,[v3] Missing type definition for defaults property in Chart,DOCUMENTATION
6300,Elaborate example of backgroundColor gradients function,DOCUMENTATION
6301,Scales are missing position parameter in docs?,DOCUMENTATION
6302,Documentation for 2.9 linked with the latest version,DOCUMENTATION
6303,Documentation search index wrong linking,DOCUMENTATION
6304,More prominent link to plugins,DOCUMENTATION
6305,Hover namespace not documented,DOCUMENTATION
6306,Legend - disabled/hidden (v3) - really faint styling,DOCUMENTATION
6307,v2 & v3 docs make it confusing for new users,DOCUMENTATION
6308,Bar chart - Dataset Properties  vs Dataset Configuration,DOCUMENTATION
6309,How to get  new line on label.  NOT labels,DOCUMENTATION
6310,Empty line in gridlines options table ,DOCUMENTATION
6311,Inconsistent formatting in documentation table,DOCUMENTATION
6312,Title font default is wrongly reported in the documentation,DOCUMENTATION
6313,New backgroundColor and borderColor options are not documented,DOCUMENTATION
6314,Dead link to  existing plugin extension hooks,DOCUMENTATION
6315,What is the parameters of plugin callback function?,DOCUMENTATION
6316,Cannot change legend label's font color [3.0.0-beta.7],BUG
6317,modes are missing in animations.mdx,DOCUMENTATION
6318,animate option of RadialLinear scale is missing,DOCUMENTATION
6319,New color option is missing on some config elements,DOCUMENTATION
6320,Multiline labels documentation ,DOCUMENTATION
6321,Before and after tooltip draw plugin hooks not available anymore (beta7),DOCUMENTATION
6322,backgroundColor and borderColor default options doubt,DOCUMENTATION
6323,Typo In Documentation,DOCUMENTATION
6324,Full Data and Options config scheme,DOCUMENTATION
6325,Documentation: Example charts on CodePen,DOCUMENTATION
6326,The use of xAxisId/yAxisId versus stack for horizontal bar charts,DOCUMENTATION
6327,Docs try to reuse canvas for chart without destroying it first,BUG
6328,New scriptable options context - breaking changes?,DOCUMENTATION
6329,Duplicate Dataset Name,DOCUMENTATION
6330,"getElementsAtEventForMode(e, mode, options, useFinalPosition) is not clear",DOCUMENTATION
6331,update labels type in Category Axis configuration options,DOCUMENTATION
6332,Options.locale documentation is missing,DOCUMENTATION
6333,x-Axis ticks callback receives wrong value argument,DOCUMENTATION
6334,[3.0.0-beta3] incomplete IChartConfiguration ,BUG
6335,dist folder missing from samples folder,DOCUMENTATION
6336,V3 Docs: Clarification of Line-Chart vs Scatter-Chart use cases?,DOCUMENTATION
6337,Zoom is very slow in ChartJS Zoom Plugin-mode 'x',DOCUMENTATION
6338,.getElementsAtXAxis(e) may be poorly named,DOCUMENTATION
6339,Chart.Scale not exist in typeof Chart,DOCUMENTATION
6340,Scheduled roadmap on Chart.js website.,DOCUMENTATION
6341,Chart API `resize()` does not sound as is on documentation,DOCUMENTATION
